song_title,artist_id_spotify,artist_name_spotify,artist_name_genius,song_date,song_filename
O Sonhador,0UWaozNVyePawOPEWOdU4w,Kid Abstrakt,Kid Abstrakt,,Lyrics_KidAbstrakt_OSonhador.json
The Journey,0UWaozNVyePawOPEWOdU4w,Kid Abstrakt,Kid Abstrakt,,Lyrics_KidAbstrakt_TheJourney.json
Damselfly,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,Loyle Carner,2017-01-12,Lyrics_LoyleCarner_Damselfly.json
Florence,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,Loyle Carner,2015-08-14,Lyrics_LoyleCarner_Florence.json
Ice Water,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,Loyle Carner,2019-04-19,Lyrics_LoyleCarner_IceWater.json
NO CD,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,Loyle Carner,2016-08-18,Lyrics_LoyleCarner_NOCD.json
Ottolenghi,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,Loyle Carner,2018-10-11,Lyrics_LoyleCarner_Ottolenghi.json
It’s Ok to Cry,0htlZDCG9I8LSENteF1TyQ,Kofi Stone,Kofi Stone,2019-12-06,Lyrics_KofiStone_ItsOktoCry.json
Rodney Place,0htlZDCG9I8LSENteF1TyQ,Kofi Stone,Kofi Stone,2019-03-13,Lyrics_KofiStone_RodneyPlace.json
Stories in Pyjamas,0htlZDCG9I8LSENteF1TyQ,Kofi Stone,Kofi Stone,,Lyrics_KofiStone_StoriesinPyjamas.json
Talk About Us,0htlZDCG9I8LSENteF1TyQ,Kofi Stone,Kofi Stone,2019-06-12,Lyrics_KofiStone_TalkAboutUs.json
Crew,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,GoldLink,2016-12-16,Lyrics_GoldLink_Crew.json
Crew REMIX,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,GoldLink,2017-06-22,Lyrics_GoldLink_CrewREMIX.json
Days Like This,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,GoldLink,2019-06-12,Lyrics_GoldLink_DaysLikeThis.json
Got Friends,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,GoldLink,2018-06-13,Lyrics_GoldLink_GotFriends.json
Zulu Screams,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,GoldLink,2019-05-13,Lyrics_GoldLink_ZuluScreams.json
Out Here On My Own,2UZjIISzcezFJLo0ngik2Z,Children of Zeus,Kaidi Tatham,2018-06-29,Lyrics_ChildrenofZeus_OutHereOnMyOwn.json
Rain,2UZjIISzcezFJLo0ngik2Z,Children of Zeus,Lenzman,2019-03-15,Lyrics_ChildrenofZeus_Rain.json
Smoke With Me,2UZjIISzcezFJLo0ngik2Z,Children of Zeus,Children Of Zeus,2017-01-01,Lyrics_ChildrenofZeus_SmokeWithMe.json
Still Standing,2UZjIISzcezFJLo0ngik2Z,Children of Zeus,Children Of Zeus,2016-04-02,Lyrics_ChildrenofZeus_StillStanding.json
Vibrations (Divine Signature),2UZjIISzcezFJLo0ngik2Z,Children of Zeus,Children Of Zeus,2018-07-13,Lyrics_ChildrenofZeus_VibrationsDivineSignature.json
Albany,1Yi9MvKxq35HFHWl0nNelG,Kev Brown,Kev Brown,2005-09-20,Lyrics_KevBrown_Albany.json
Always,1Yi9MvKxq35HFHWl0nNelG,Kev Brown,Kev Brown,2005-09-20,Lyrics_KevBrown_Always.json
Beats N’ Rhymes,1Yi9MvKxq35HFHWl0nNelG,Kev Brown,Kev Brown,2005-09-20,Lyrics_KevBrown_BeatsNRhymes.json
Life’s a Gamble,1Yi9MvKxq35HFHWl0nNelG,Kev Brown,Kev Brown,2005-09-20,Lyrics_KevBrown_LifesaGamble.json
Raw,1Yi9MvKxq35HFHWl0nNelG,Kev Brown,DTMD (Dunc And Toine Makin’ Dollas),2011-09-20,Lyrics_KevBrown_Raw.json
Loner,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Kali Uchis,2015-02-04,Lyrics_KaliUchis_Loner.json
Melting,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Kali Uchis,2015-02-04,Lyrics_KaliUchis_Melting.json
Nuestro Planeta,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Kali Uchis,2017-08-25,Lyrics_KaliUchis_NuestroPlaneta.json
Tyrant,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Kali Uchis,2017-05-22,Lyrics_KaliUchis_Tyrant.json
Your Teeth In My Neck,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,Kali Uchis,2018-04-06,Lyrics_KaliUchis_YourTeethInMyNeck.json
Seasons EP,5XzKxz8pU6xE4xxh4NylAh,C.Rou,C.Rou,2017-06-18,Lyrics_CRou_SeasonsEP.json
SPILLED ALL MY DRINK,5XzKxz8pU6xE4xxh4NylAh,C.Rou,Orla Engstrøm & C.Rou,2019-10-16,Lyrics_CRou_SPILLEDALLMYDRINK.json
I Get Down,15lOM8PWY9pXQoURZwSZlK,Shad,Shad,,Lyrics_Shad_IGetDown.json
Keep Shining,15lOM8PWY9pXQoURZwSZlK,Shad,Shad,2010-05-25,Lyrics_Shad_KeepShining.json
Rock To It,15lOM8PWY9pXQoURZwSZlK,Shad,Shad,,Lyrics_Shad_RockToIt.json
Rose Garden,15lOM8PWY9pXQoURZwSZlK,Shad,Shad,2010-05-25,Lyrics_Shad_RoseGarden.json
The Revolution/The Establishment,15lOM8PWY9pXQoURZwSZlK,Shad,Shad,2018-10-26,Lyrics_Shad_TheRevolutionTheEstablishment.json
1992,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,Rejjie Snow,2013-06-24,Lyrics_RejjieSnow_1992.json
23,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,Rejjie Snow,2018-01-17,Lyrics_RejjieSnow_23.json
Charlie Brown,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,Rejjie Snow,2018-02-16,Lyrics_RejjieSnow_CharlieBrown.json
Loveleen,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,Rejjie Snow,2013-06-24,Lyrics_RejjieSnow_Loveleen.json
The Rain,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,Rejjie Snow,2018-01-10,Lyrics_RejjieSnow_TheRain.json
Chapter 7,5BRAUN0yN8557PLRZIr02W,Ezra Collective,Ezra Collective,2016-04-19,Lyrics_EzraCollective_Chapter7.json
I Have a God,5BRAUN0yN8557PLRZIr02W,Ezra Collective,Ezra Collective,2016-04-19,Lyrics_EzraCollective_IHaveaGod.json
Reason in Disguise,5BRAUN0yN8557PLRZIr02W,Ezra Collective,Ezra Collective,2018-09-07,Lyrics_EzraCollective_ReasoninDisguise.json
What Am I to Do?,5BRAUN0yN8557PLRZIr02W,Ezra Collective,Ezra Collective,2019-04-05,Lyrics_EzraCollective_WhatAmItoDo.json
Breathe,7BxJEL8I7OoAMGyPWn1cPS,Ivan Ave,Fredfades & Ivan ave,2014-02-08,Lyrics_IvanAve_Breathe.json
Fast Forward,7BxJEL8I7OoAMGyPWn1cPS,Ivan Ave,Ivan Ave,2017-07-21,Lyrics_IvanAve_FastForward.json
Oh Word,7BxJEL8I7OoAMGyPWn1cPS,Ivan Ave,Ivan Ave,2019-06-25,Lyrics_IvanAve_OhWord.json
Running Shoes,7BxJEL8I7OoAMGyPWn1cPS,Ivan Ave,Ivan Ave,2017-09-01,Lyrics_IvanAve_RunningShoes.json
Squint,7BxJEL8I7OoAMGyPWn1cPS,Ivan Ave,Ivan Ave,2017-11-10,Lyrics_IvanAve_Squint.json
Blessings,0sXhBmVgBTDxkQb8CUbhhR,Coops,Coops,,Lyrics_Coops_Blessings.json
Guerillas,0sXhBmVgBTDxkQb8CUbhhR,Coops,Coops,2018-09-28,Lyrics_Coops_Guerillas.json
On & On,0sXhBmVgBTDxkQb8CUbhhR,Coops,Coops,2014-06-04,Lyrics_Coops_OnOn.json
That Jazz,0sXhBmVgBTDxkQb8CUbhhR,Coops,Coops,2018-02-02,Lyrics_Coops_ThatJazz.json
Why,0sXhBmVgBTDxkQb8CUbhhR,Coops,Coops,,Lyrics_Coops_Why.json
High Like,4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,James Vickery,2017-11-10,Lyrics_BlueLabBeats_HighLike.json
Made Us Better,4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,Sampa The Great,2019-09-13,Lyrics_BlueLabBeats_MadeUsBetter.json
Pretty Dreamer,4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,Jaz Karis,2018-07-03,Lyrics_BlueLabBeats_PrettyDreamer.json
You Do,4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,Jaz Karis,2017-10-01,Lyrics_BlueLabBeats_YouDo.json
Applause,0WgU2ybrtVLEz2LF1ySm6e,Square One,Square One,,Lyrics_SquareOne_Applause.json
Cry,0WgU2ybrtVLEz2LF1ySm6e,Square One,Square One,,Lyrics_SquareOne_Cry.json
Dreams,0WgU2ybrtVLEz2LF1ySm6e,Square One,Square One,,Lyrics_SquareOne_Dreams.json
Knowledge Is Knowledge,0WgU2ybrtVLEz2LF1ySm6e,Square One,Square One,,Lyrics_SquareOne_KnowledgeIsKnowledge.json
One World,0WgU2ybrtVLEz2LF1ySm6e,Square One,Square One,,Lyrics_SquareOne_OneWorld.json
BROKEN GIRLS,7Hjbimq43OgxaBRpFXic4x,Saba,Saba,2018-04-05,Lyrics_Saba_BROKENGIRLS.json
CALLIGRAPHY,7Hjbimq43OgxaBRpFXic4x,Saba,Saba,2018-04-05,Lyrics_Saba_CALLIGRAPHY.json
LOGOUT,7Hjbimq43OgxaBRpFXic4x,Saba,Saba,2018-04-05,Lyrics_Saba_LOGOUT.json
Photosynthesis,7Hjbimq43OgxaBRpFXic4x,Saba,Saba,2016-10-27,Lyrics_Saba_Photosynthesis.json
Stay Right Here,7Hjbimq43OgxaBRpFXic4x,Saba,Saba,2018-11-09,Lyrics_Saba_StayRightHere.json
Babylon,2PC54ZJmhrs4XtbLRaE6MA,JuJu Rogers,JuJu Rogers,2019-08-09,Lyrics_JuJuRogers_Babylon.json
God,2PC54ZJmhrs4XtbLRaE6MA,JuJu Rogers,JuJu Rogers,2019-09-27,Lyrics_JuJuRogers_God.json
Introduction,2PC54ZJmhrs4XtbLRaE6MA,JuJu Rogers,JuJu Rogers,2015-07-03,Lyrics_JuJuRogers_Introduction.json
Officer,2PC54ZJmhrs4XtbLRaE6MA,JuJu Rogers,JuJu Rogers,,Lyrics_JuJuRogers_Officer.json
Real Shit,2PC54ZJmhrs4XtbLRaE6MA,JuJu Rogers,JuJu Rogers,2019-09-19,Lyrics_JuJuRogers_RealShit.json
Clear Blue Skies,0kU2Phi8xn8Sd6pC2qXxs5,Juggaknots,Juggaknots,1996-10-23,Lyrics_Juggaknots_ClearBlueSkies.json
Epiphany,0kU2Phi8xn8Sd6pC2qXxs5,Juggaknots,Juggaknots,,Lyrics_Juggaknots_Epiphany.json
Jivetalk,0kU2Phi8xn8Sd6pC2qXxs5,Juggaknots,Juggaknots,,Lyrics_Juggaknots_Jivetalk.json
Loosifa,0kU2Phi8xn8Sd6pC2qXxs5,Juggaknots,Juggaknots,,Lyrics_Juggaknots_Loosifa.json
Trouble Man,0kU2Phi8xn8Sd6pC2qXxs5,Juggaknots,Juggaknots,1996-01-01,Lyrics_Juggaknots_TroubleMan.json
Fried Rice,70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,Bas,2019-06-05,Lyrics_Bas_FriedRice.json
Jollof Rice,70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,Bas,2019-08-09,Lyrics_Bas_JollofRice.json
Night Job,70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,Bas,2015-12-04,Lyrics_Bas_NightJob.json
Purge,70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,Bas,2018-08-24,Lyrics_Bas_Purge.json
Tribe,70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,Bas & J. Cole,2018-08-22,Lyrics_Bas_Tribe.json
Black Magic,14rl122F3uMCloqdEVV9WL,Elaquent,Elaquent,,Lyrics_Elaquent_BlackMagic.json
Cinnamon,14rl122F3uMCloqdEVV9WL,Elaquent,Flo Kennedy,2013-09-22,Lyrics_Elaquent_Cinnamon.json
For That,14rl122F3uMCloqdEVV9WL,Elaquent,Soul Khan,2010-11-16,Lyrics_Elaquent_ForThat.json
No Hard Feelings,14rl122F3uMCloqdEVV9WL,Elaquent,Elaquent,2019-01-07,Lyrics_Elaquent_NoHardFeelings.json
Shot Glass Magnified,14rl122F3uMCloqdEVV9WL,Elaquent,Soul Khan,2010-11-16,Lyrics_Elaquent_ShotGlassMagnified.json
Breathe,4PgpbgDjHJJ0jsBYOcV5q1,Fredfades,Fredfades & Ivan ave,2014-02-08,Lyrics_Fredfades_Breathe.json
Cold,4PgpbgDjHJJ0jsBYOcV5q1,Fredfades,FredFades,2017-04-28,Lyrics_Fredfades_Cold.json
Fruitful Remix,4PgpbgDjHJJ0jsBYOcV5q1,Fredfades,FredFades,2017-06-02,Lyrics_Fredfades_FruitfulRemix.json
Magia,4PgpbgDjHJJ0jsBYOcV5q1,Fredfades,FredFades,2017-05-12,Lyrics_Fredfades_Magia.json
Space Carnival,4PgpbgDjHJJ0jsBYOcV5q1,Fredfades,FredFades,2017-06-02,Lyrics_Fredfades_SpaceCarnival.json
2000 Seasons,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,Reflection Eternal,2015-07-21,Lyrics_TalibKweli_2000Seasons.json
Every Ghetto,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,Talib Kweli & 9th Wonder,2015-11-06,Lyrics_TalibKweli_EveryGhetto.json
Just Begun,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,Talib Kweli & Hi-Tek,,Lyrics_TalibKweli_JustBegun.json
Ms. Hill,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,Talib Kweli,2005-11-22,Lyrics_TalibKweli_MsHill.json
Soon the New Day,0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,Talib Kweli,2007-08-21,Lyrics_TalibKweli_SoontheNewDay.json
Air,1tVRa7YiCwE6hTGsqqb4Te,Dabrye,Dabrye,2006-06-13,Lyrics_Dabrye_Air.json
First Law of Nature Rock Day,1tVRa7YiCwE6hTGsqqb4Te,Dabrye,Dabrye,2018-02-16,Lyrics_Dabrye_FirstLawofNatureRockDay.json
Lil Mufukuz,1tVRa7YiCwE6hTGsqqb4Te,Dabrye,Dabrye,2018-01-22,Lyrics_Dabrye_LilMufukuz.json
Pretty,1tVRa7YiCwE6hTGsqqb4Te,Dabrye,Dabrye,2018-02-16,Lyrics_Dabrye_Pretty.json
Tunnel Vision,1tVRa7YiCwE6hTGsqqb4Te,Dabrye,Dabrye,2018-02-16,Lyrics_Dabrye_TunnelVision.json
Bible,2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,Dream Easy Collective,2018-05-12,Lyrics_DreamEasyCollective_Bible.json
Scintillate,2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,Dream Easy Collective,2018-05-12,Lyrics_DreamEasyCollective_Scintillate.json
Spring Serenade,2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,Dream Easy Collective,2018-05-12,Lyrics_DreamEasyCollective_SpringSerenade.json
Summer Summer Sweet,2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,Dream Easy Collective,2017-07-08,Lyrics_DreamEasyCollective_SummerSummerSweet.json
Sunrise Love,2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,Dream Easy Collective,2017-12-18,Lyrics_DreamEasyCollective_SunriseLove.json
Between Friends,29XOeO6KIWxGthejQqn793,Flying Lotus,Flying Lotus,2012-07-23,Lyrics_FlyingLotus_BetweenFriends.json
MmmHmm,29XOeO6KIWxGthejQqn793,Flying Lotus,Flying Lotus,2010-05-03,Lyrics_FlyingLotus_MmmHmm.json
More,29XOeO6KIWxGthejQqn793,Flying Lotus,Flying Lotus,2019-05-08,Lyrics_FlyingLotus_More.json
Never Catch Me,29XOeO6KIWxGthejQqn793,Flying Lotus,Flying Lotus,2014-09-03,Lyrics_FlyingLotus_NeverCatchMe.json
Spontaneous,29XOeO6KIWxGthejQqn793,Flying Lotus,Flying Lotus,2019-04-23,Lyrics_FlyingLotus_Spontaneous.json
Bus Stops,6All8Pwid512Vdrwfu38Ol,The Nonce,The Nonce,,Lyrics_TheNonce_BusStops.json
Keep It On,6All8Pwid512Vdrwfu38Ol,The Nonce,The Nonce,,Lyrics_TheNonce_KeepItOn.json
Mix Tapes,6All8Pwid512Vdrwfu38Ol,The Nonce,The Nonce,,Lyrics_TheNonce_MixTapes.json
On the Air,6All8Pwid512Vdrwfu38Ol,The Nonce,The Nonce,,Lyrics_TheNonce_OntheAir.json
The West Is...,6All8Pwid512Vdrwfu38Ol,The Nonce,The Nonce,,Lyrics_TheNonce_TheWestIs.json
Call Me,1020a42xVklY6c56imNcaa,Slum Village,Slum Village,2005-10-25,Lyrics_SlumVillage_CallMe.json
Get Dis Money,1020a42xVklY6c56imNcaa,Slum Village,Slum Village,2000-06-13,Lyrics_SlumVillage_GetDisMoney.json
Players,1020a42xVklY6c56imNcaa,Slum Village,Slum Village,2000-06-13,Lyrics_SlumVillage_Players.json
Tainted,1020a42xVklY6c56imNcaa,Slum Village,Slum Village,2002-08-13,Lyrics_SlumVillage_Tainted.json
Tell Me,1020a42xVklY6c56imNcaa,Slum Village,Slum Village,2000-06-13,Lyrics_SlumVillage_TellMe.json
Move,49vIrnZPb9Tcc9N30t7E3S,Jazz Spastiks,Jazz Spastiks,2014-03-30,Lyrics_JazzSpastiks_Move.json
Smooth Butter,49vIrnZPb9Tcc9N30t7E3S,Jazz Spastiks,222,2018-04-01,Lyrics_JazzSpastiks_SmoothButter.json
Smooth Hardcore,49vIrnZPb9Tcc9N30t7E3S,Jazz Spastiks,Joey Aich,2014-02-26,Lyrics_JazzSpastiks_SmoothHardcore.json
Status (Jazz Spastiks Remix),49vIrnZPb9Tcc9N30t7E3S,Jazz Spastiks,Godfather Don,,Lyrics_JazzSpastiks_StatusJazzSpastiksRemix.json
What Ya’ Heard,49vIrnZPb9Tcc9N30t7E3S,Jazz Spastiks,Mello Soul Black,2016-04-10,Lyrics_JazzSpastiks_WhatYaHeard.json
Battlecry,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Nujabes,2004-06-23,Lyrics_Nujabes_Battlecry.json
Eclipse,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Nujabes,2005-11-11,Lyrics_Nujabes_Eclipse.json
Feather,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Nujabes,2005-11-11,Lyrics_Nujabes_Feather.json
Lady Brown (Street Version),3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Nujabes,2003-09-17,Lyrics_Nujabes_LadyBrownStreetVersion.json
Luv(sic) Part 1,3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,Nujabes,,Lyrics_Nujabes_LuvsicPart1.json
400 Years,7bTL2or1gi4VAjY7XzoK8e,CYNE,CYNE,2002-01-01,Lyrics_CYNE_400Years.json
First Person,7bTL2or1gi4VAjY7XzoK8e,CYNE,CYNE,2003-05-25,Lyrics_CYNE_FirstPerson.json
Haze,7bTL2or1gi4VAjY7XzoK8e,CYNE,CYNE,2005-08-29,Lyrics_CYNE_Haze.json
Maintain,7bTL2or1gi4VAjY7XzoK8e,CYNE,CYNE,2005-05-30,Lyrics_CYNE_Maintain.json
Steady,7bTL2or1gi4VAjY7XzoK8e,CYNE,CYNE,2002-01-01,Lyrics_CYNE_Steady.json
Arrested Development,7qzzcFzliEAHMlDA9qaRVf,Kassa Overall,Kool A.D.,,Lyrics_KassaOverall_ArrestedDevelopment.json
Prison and Pharmaceuticals,7qzzcFzliEAHMlDA9qaRVf,Kassa Overall,Kassa Overall,2019-01-11,Lyrics_KassaOverall_PrisonandPharmaceuticals.json
Saved By The Bell,7qzzcFzliEAHMlDA9qaRVf,Kassa Overall,Kool A.D.,,Lyrics_KassaOverall_SavedByTheBell.json
Town Business,7qzzcFzliEAHMlDA9qaRVf,Kassa Overall,Das Racist,,Lyrics_KassaOverall_TownBusiness.json
What’s New With You,7qzzcFzliEAHMlDA9qaRVf,Kassa Overall,Kassa Overall,2019-01-11,Lyrics_KassaOverall_WhatsNewWithYou.json
Change the Game,3kYkzkQy0m3zVVTo4Hpv4k,Horror City,Horror City,2017-10-06,Lyrics_HorrorCity_ChangetheGame.json
Clap Your Hands,3kYkzkQy0m3zVVTo4Hpv4k,Horror City,Horror City,,Lyrics_HorrorCity_ClapYourHands.json
Headbounty,3kYkzkQy0m3zVVTo4Hpv4k,Horror City,Horror City,2018-12-18,Lyrics_HorrorCity_Headbounty.json
Soul Clap,3kYkzkQy0m3zVVTo4Hpv4k,Horror City,Horror City,,Lyrics_HorrorCity_SoulClap.json
War Cries,3kYkzkQy0m3zVVTo4Hpv4k,Horror City,Horror City,,Lyrics_HorrorCity_WarCries.json
5 A.M.,5t69dnux4K2vcJO4VjS39q,REMI,REMI,2019-07-12,Lyrics_REMI_5AM.json
Lose Sleep,5t69dnux4K2vcJO4VjS39q,REMI,REMI,2016-08-24,Lyrics_REMI_LoseSleep.json
My People,5t69dnux4K2vcJO4VjS39q,REMI,REMI,2018-04-19,Lyrics_REMI_MyPeople.json
Sangria,5t69dnux4K2vcJO4VjS39q,REMI,REMI,,Lyrics_REMI_Sangria.json
Substance Therapy,5t69dnux4K2vcJO4VjS39q,REMI,REMI,2016-07-06,Lyrics_REMI_SubstanceTherapy.json
GoodEnough,0nvdwVbj7NT1WL9P8JowLD,blackwave.,Blackwave.,2018-10-12,Lyrics_blackwave_GoodEnough.json
SWISH,0nvdwVbj7NT1WL9P8JowLD,blackwave.,Blackwave.,2019-11-08,Lyrics_blackwave_SWISH.json
The Antidote,0nvdwVbj7NT1WL9P8JowLD,blackwave.,Blackwave.,2019-11-08,Lyrics_blackwave_TheAntidote.json
Up There,0nvdwVbj7NT1WL9P8JowLD,blackwave.,Blackwave.,,Lyrics_blackwave_UpThere.json
Whasgood?!,0nvdwVbj7NT1WL9P8JowLD,blackwave.,Blackwave.,2018-06-08,Lyrics_blackwave_Whasgood.json
Beats Rhymes and Life,1F9XUalYzU3FBioU2EBJro,Kankick,Clear Soul Forces,,Lyrics_Kankick_BeatsRhymesandLife.json
Get No Better,1F9XUalYzU3FBioU2EBJro,Kankick,Clear Soul Forces,2012-01-09,Lyrics_Kankick_GetNoBetter.json
Just Methods,1F9XUalYzU3FBioU2EBJro,Kankick,Kankick,,Lyrics_Kankick_JustMethods.json
On the Lookout,1F9XUalYzU3FBioU2EBJro,Kankick,Kankick,2013-04-11,Lyrics_Kankick_OntheLookout.json
Stack Yo Paypuh,1F9XUalYzU3FBioU2EBJro,Kankick,Clear Soul Forces,,Lyrics_Kankick_StackYoPaypuh.json
Corporal Punishment,1qSvRXIiuE4WuRUhZtsFXA,Masta Ace & Marco Polo,Masta Ace & Marco Polo,2018-11-09,Lyrics_MastaAceMarcoPolo_CorporalPunishment.json
Get Shot,1qSvRXIiuE4WuRUhZtsFXA,Masta Ace & Marco Polo,Masta Ace & Marco Polo,2018-11-08,Lyrics_MastaAceMarcoPolo_GetShot.json
Man Law,1qSvRXIiuE4WuRUhZtsFXA,Masta Ace & Marco Polo,Masta Ace & Marco Polo,2018-11-09,Lyrics_MastaAceMarcoPolo_ManLaw.json
Still Love Her,1qSvRXIiuE4WuRUhZtsFXA,Masta Ace & Marco Polo,Masta Ace & Marco Polo,2018-11-09,Lyrics_MastaAceMarcoPolo_StillLoveHer.json
The Fight Song,1qSvRXIiuE4WuRUhZtsFXA,Masta Ace & Marco Polo,Masta Ace & Marco Polo,2018-11-09,Lyrics_MastaAceMarcoPolo_TheFightSong.json
All Eyes on You,20sxb77xiYeusSH8cVdatc,Meek Mill,Meek Mill,2015-06-26,Lyrics_MeekMill_AllEyesonYou.json
Going Bad,20sxb77xiYeusSH8cVdatc,Meek Mill,Meek Mill,2018-11-30,Lyrics_MeekMill_GoingBad.json
Litty,20sxb77xiYeusSH8cVdatc,Meek Mill,Meek Mill,2016-10-27,Lyrics_MeekMill_Litty.json
R.I.C.O.,20sxb77xiYeusSH8cVdatc,Meek Mill,Meek Mill,2015-06-29,Lyrics_MeekMill_RICO.json
Uptown Vibes,20sxb77xiYeusSH8cVdatc,Meek Mill,Meek Mill,2018-11-22,Lyrics_MeekMill_UptownVibes.json
4 AM,17lzZA2AlOHwCwFALHttmp,2 Chainz,2 Chainz,2017-05-30,Lyrics_2Chainz_4AM.json
Alive,17lzZA2AlOHwCwFALHttmp,2 Chainz,"Lil Jon, Offset & 2 Chainz",2018-01-26,Lyrics_2Chainz_Alive.json
Bigger Than You,17lzZA2AlOHwCwFALHttmp,2 Chainz,2 Chainz,2018-06-15,Lyrics_2Chainz_BiggerThanYou.json
Champions,17lzZA2AlOHwCwFALHttmp,2 Chainz,Kanye West,2016-06-12,Lyrics_2Chainz_Champions.json
Good Drank,17lzZA2AlOHwCwFALHttmp,2 Chainz,2 Chainz,2016-10-18,Lyrics_2Chainz_GoodDrank.json
Clout,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,Offset,2019-02-22,Lyrics_Offset_Clout.json
Legacy,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,Offset,2019-02-22,Lyrics_Offset_Legacy.json
Rap Saved Me,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"21 Savage, Offset & Metro Boomin",2017-10-31,Lyrics_Offset_RapSavedMe.json
Red Room,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,Offset,2018-11-30,Lyrics_Offset_RedRoom.json
Ric Flair Drip,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,Offset & Metro Boomin,2016-12-14,Lyrics_Offset_RicFlairDrip.json
Go Up,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Rich The Kid,2019-07-12,Lyrics_RichTheKid_GoUp.json
Lost It,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Rich The Kid,2018-03-30,Lyrics_RichTheKid_LostIt.json
New Freezer,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Rich The Kid,2017-09-26,Lyrics_RichTheKid_NewFreezer.json
Plug Walk,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Rich The Kid,2018-02-08,Lyrics_RichTheKid_PlugWalk.json
TAlk tO Me,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Tory Lanez & Rich The Kid,2018-06-21,Lyrics_RichTheKid_TAlktOMe.json
Magic,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Lil Skies,2019-07-24,Lyrics_LilSkies_Magic.json
Name in the Sand,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Lil Skies,2018-06-19,Lyrics_LilSkies_NameintheSand.json
No Rest,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Lil Skies,2018-08-13,Lyrics_LilSkies_NoRest.json
Nowadays,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Lil Skies,2017-12-12,Lyrics_LilSkies_Nowadays.json
Red Roses,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Lil Skies,2017-06-26,Lyrics_LilSkies_RedRoses.json
911 / Mr. Lonely,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","Tyler, The Creator",2017-06-30,Lyrics_TylerTheCreator_911MrLonely.json
I THINK,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","Tyler, The Creator",2019-05-17,Lyrics_TylerTheCreator_ITHINK.json
